customer_id,action_date,action
C101215,2022-11-21,Reminder Sent
C101215,2022-12-05,Second Reminder
C101215,2023-11-21,Reminder Sent
C101215,2023-12-05,Second Reminder
C101215,2025-04-21,Reminder Sent
C101215,2025-05-05,Second Reminder
C101216,2022-04-21,Reminder Sent
C101216,2022-05-21,Reminder Sent
C101216,2022-06-04,Second Reminder
C101216,2022-06-11,Arrangement Agreed
C101216,2022-08-21,Reminder Sent
C101216,2022-09-04,Second Reminder
C101216,2022-11-21,Reminder Sent
C101216,2023-11-21,Reminder Sent
C101216,2023-12-05,Second Reminder
C101216,2024-05-21,Reminder Sent
C101216,2024-09-21,Reminder Sent
C101216,2024-10-05,Second Reminder
C101216,2025-04-21,Reminder Sent
C101216,2025-05-05,Second Reminder
C101216,2025-08-21,Reminder Sent
C101216,2025-09-04,Second Reminder
C101216,2025-09-11,Arrangement Agreed
C101216,2025-09-21,Reminder Sent
C101216,2025-10-05,Second Reminder
C101217,2023-01-21,Reminder Sent
C101217,2023-04-21,Reminder Sent
C101218,2022-09-21,Reminder Sent
C101218,2022-10-05,Second Reminder
C101218,2022-10-12,Arrangement Agreed
C101218,2026-01-21,Reminder Sent
C101218,2026-02-04,Second Reminder
C101219,2022-07-21,Reminder Sent
C101219,2022-08-04,Second Reminder
C101219,2022-08-11,Arrangement Agreed
C101219,2022-11-21,Reminder Sent
C101219,2023-12-21,Reminder Sent
C101219,2024-01-04,Second Reminder
C101219,2024-02-21,Reminder Sent
C101219,2024-03-21,Reminder Sent
C101219,2024-04-21,Reminder Sent
C101219,2024-05-05,Second Reminder
C101219,2024-05-12,Arrangement Agreed
C101219,2024-05-21,Reminder Sent
C101219,2024-06-04,Second Reminder
C101219,2024-06-21,Reminder Sent
C101219,2024-07-05,Second Reminder
C101219,2024-10-21,Reminder Sent
C101219,2025-05-21,Reminder Sent
C101219,2025-06-04,Second Reminder
C101219,2025-12-21,Reminder Sent
C101219,2026-01-04,Second Reminder
C101219,2026-01-21,Reminder Sent
C101220,2022-05-21,Reminder Sent
C101220,2023-11-21,Reminder Sent
C101220,2023-12-05,Second Reminder
C101220,2024-03-21,Reminder Sent
C101220,2024-06-21,Reminder Sent
C101220,2024-10-21,Reminder Sent
C101220,2024-11-04,Second Reminder
C101220,2024-11-21,Reminder Sent
C101220,2024-12-05,Second Reminder
C101220,2025-08-21,Reminder Sent
C101220,2025-09-04,Second Reminder
C101221,2022-10-21,Reminder Sent
C101221,2023-09-21,Reminder Sent
C101221,2023-10-05,Second Reminder
C101221,2024-12-21,Reminder Sent
C101221,2025-01-04,Second Reminder
C101221,2025-01-11,Arrangement Agreed
C101222,2023-01-21,Reminder Sent
C101222,2023-02-04,Second Reminder
C101222,2023-02-11,Arrangement Agreed
C101222,2023-02-21,Reminder Sent
C101222,2023-07-21,Reminder Sent
C101222,2023-08-04,Second Reminder
C101222,2023-08-21,Reminder Sent
C101222,2025-08-21,Reminder Sent
C101222,2025-09-04,Second Reminder
C101223,2023-05-21,Reminder Sent
C101223,2023-06-04,Second Reminder
C101223,2025-07-21,Reminder Sent
C101223,2025-08-04,Second Reminder
C101223,2025-08-21,Reminder Sent
C101224,2022-06-21,Reminder Sent
C101224,2022-07-05,Second Reminder
C101224,2022-07-21,Reminder Sent
C101224,2022-08-04,Second Reminder
C101224,2022-08-11,Arrangement Agreed
C101224,2022-11-21,Reminder Sent
C101224,2022-12-21,Reminder Sent
C101224,2023-01-04,Second Reminder
C101224,2023-07-21,Reminder Sent
C101224,2023-08-04,Second Reminder
C101224,2024-09-21,Reminder Sent
C101224,2024-12-21,Reminder Sent
C101224,2025-01-04,Second Reminder
C101224,2025-04-21,Reminder Sent
C101224,2025-05-05,Second Reminder
C101224,2025-05-21,Reminder Sent
C101224,2025-06-04,Second Reminder
C101224,2025-09-21,Reminder Sent
C101224,2025-10-05,Second Reminder
C101224,2025-10-12,Arrangement Agreed
C101225,2022-04-21,Reminder Sent
C101225,2022-05-05,Second Reminder
C101225,2023-02-21,Reminder Sent
C101225,2023-03-07,Second Reminder
C101225,2023-03-14,Arrangement Agreed
C101225,2023-11-21,Reminder Sent
C101225,2023-12-05,Second Reminder
C101225,2024-02-21,Reminder Sent
C101225,2024-03-06,Second Reminder
C101225,2024-12-21,Reminder Sent
C101225,2025-01-21,Reminder Sent
C101225,2025-02-04,Second Reminder
C101226,2022-08-21,Reminder Sent
C101226,2022-09-04,Second Reminder
C101226,2024-07-21,Reminder Sent
C101226,2025-11-21,Reminder Sent
C101227,2022-07-21,Reminder Sent
C101227,2022-08-04,Second Reminder
C101227,2022-12-21,Reminder Sent
C101227,2023-01-04,Second Reminder
C101227,2023-09-21,Reminder Sent
C101227,2023-10-05,Second Reminder
C101227,2024-02-21,Reminder Sent
C101227,2024-03-06,Second Reminder
C101227,2024-05-21,Reminder Sent
C101227,2024-06-04,Second Reminder
C101227,2024-07-21,Reminder Sent
C101227,2025-01-21,Reminder Sent
C101227,2025-02-04,Second Reminder
C101227,2025-02-11,Arrangement Agreed
C101228,2022-03-21,Reminder Sent
C101228,2022-04-04,Second Reminder
C101228,2022-04-11,Arrangement Agreed
C101228,2023-05-21,Reminder Sent
C101228,2023-11-21,Reminder Sent
C101228,2023-12-05,Second Reminder
C101228,2023-12-12,Arrangement Agreed
C101228,2025-05-21,Reminder Sent
C101228,2025-06-04,Second Reminder
C101228,2025-06-11,Arrangement Agreed
C101228,2025-06-21,Reminder Sent
C101228,2025-07-05,Second Reminder
C101229,2022-02-21,Reminder Sent
C101229,2023-07-21,Reminder Sent
C101229,2023-08-04,Second Reminder
C101229,2023-08-11,Arrangement Agreed
C101229,2023-10-21,Reminder Sent
C101229,2023-11-04,Second Reminder
C101229,2024-04-21,Reminder Sent
C101229,2024-05-05,Second Reminder
C101229,2024-05-12,Arrangement Agreed
C101229,2024-08-21,Reminder Sent
C101230,2023-03-21,Reminder Sent
C101230,2023-04-04,Second Reminder
C101230,2024-11-21,Reminder Sent
C101230,2024-12-05,Second Reminder
C101230,2024-12-21,Reminder Sent
C101230,2025-01-04,Second Reminder
C101231,2022-06-21,Reminder Sent
C101231,2022-07-05,Second Reminder
C101231,2023-06-21,Reminder Sent
C101231,2023-07-05,Second Reminder
C101231,2023-07-12,Arrangement Agreed
C101231,2023-07-21,Reminder Sent
C101231,2023-08-04,Second Reminder
C101231,2023-08-11,Arrangement Agreed
C101231,2023-11-21,Reminder Sent
C101232,2022-04-21,Reminder Sent
C101232,2022-05-05,Second Reminder
C101232,2022-05-12,Arrangement Agreed
C101232,2022-08-21,Reminder Sent
C101232,2023-06-21,Reminder Sent
C101233,2022-12-21,Reminder Sent
C101233,2023-01-04,Second Reminder
C101233,2023-06-21,Reminder Sent
C101233,2023-07-05,Second Reminder
C101233,2024-03-21,Reminder Sent
C101233,2025-06-21,Reminder Sent
C101233,2025-07-05,Second Reminder
C101233,2025-12-21,Reminder Sent
C101234,2022-02-21,Reminder Sent
C101234,2022-03-07,Second Reminder
C101234,2023-04-21,Reminder Sent
C101234,2023-11-21,Reminder Sent
C101234,2023-12-05,Second Reminder
C101234,2024-08-21,Reminder Sent
C101234,2025-03-21,Reminder Sent
C101235,2022-04-21,Reminder Sent
C101235,2022-05-05,Second Reminder
C101235,2023-01-21,Reminder Sent
C101235,2023-02-04,Second Reminder
C101235,2023-08-21,Reminder Sent
C101235,2023-09-04,Second Reminder
C101235,2023-09-11,Arrangement Agreed
C101235,2023-09-21,Reminder Sent
C101235,2023-10-05,Second Reminder
C101235,2024-04-21,Reminder Sent
C101235,2024-05-05,Second Reminder
C101235,2024-08-21,Reminder Sent
C101235,2024-09-04,Second Reminder
C101235,2024-10-21,Reminder Sent
C101235,2024-11-21,Reminder Sent
C101235,2025-03-21,Reminder Sent
C101235,2025-04-04,Second Reminder
C101235,2025-04-11,Arrangement Agreed
C101235,2025-05-19,Arrangement Broken
C101236,2022-06-21,Reminder Sent
C101236,2022-07-05,Second Reminder
C101236,2022-07-12,Arrangement Agreed
C101236,2022-08-21,Reminder Sent
C101236,2022-09-04,Second Reminder
C101236,2023-02-21,Reminder Sent
C101236,2023-03-21,Reminder Sent
C101236,2023-04-04,Second Reminder
C101236,2023-04-11,Arrangement Agreed
C101236,2023-10-21,Reminder Sent
C101236,2023-11-04,Second Reminder
C101236,2023-12-21,Reminder Sent
C101236,2024-01-04,Second Reminder
C101236,2024-08-21,Reminder Sent
C101236,2024-09-04,Second Reminder
C101236,2024-12-21,Reminder Sent
C101236,2025-01-04,Second Reminder
C101236,2025-01-11,Arrangement Agreed
C101236,2025-02-21,Reminder Sent
C101236,2025-03-07,Second Reminder
C101236,2025-03-21,Reminder Sent
C101236,2025-04-04,Second Reminder
C101236,2025-04-11,Arrangement Agreed
C101236,2025-12-21,Reminder Sent
C101237,2022-08-21,Reminder Sent
C101237,2022-09-04,Second Reminder
C101237,2022-09-11,Arrangement Agreed
C101237,2024-11-21,Reminder Sent
C101238,2022-04-21,Reminder Sent
C101238,2022-05-05,Second Reminder
C101238,2022-05-12,Arrangement Agreed
C101238,2022-07-02,Arrangement Broken
C101238,2023-04-21,Reminder Sent
C101238,2023-05-05,Second Reminder
C101238,2024-05-21,Reminder Sent
C101238,2025-02-21,Reminder Sent
C101238,2025-03-07,Second Reminder
C101238,2025-08-21,Reminder Sent
C101238,2025-09-04,Second Reminder
C101239,2022-07-21,Reminder Sent
C101239,2022-08-04,Second Reminder
C101239,2022-08-11,Arrangement Agreed
C101239,2024-05-21,Reminder Sent
C101239,2024-06-04,Second Reminder
C101239,2025-03-21,Reminder Sent
C101240,2022-03-21,Reminder Sent
C101240,2022-06-21,Reminder Sent
C101240,2022-07-05,Second Reminder
C101240,2022-11-21,Reminder Sent
C101240,2022-12-05,Second Reminder
C101240,2023-01-21,Reminder Sent
C101240,2023-02-04,Second Reminder
C101240,2023-02-21,Reminder Sent
C101240,2023-03-07,Second Reminder
C101240,2023-03-14,Arrangement Agreed
C101240,2023-04-13,Arrangement Broken
C101240,2023-04-21,Reminder Sent
C101240,2024-01-21,Reminder Sent
C101240,2024-02-04,Second Reminder
C101240,2024-05-21,Reminder Sent
C101240,2024-06-04,Second Reminder
C101240,2024-10-21,Reminder Sent
C101240,2024-11-04,Second Reminder
C101240,2024-11-11,Arrangement Agreed
C101240,2025-09-21,Reminder Sent
C101240,2025-10-05,Second Reminder
C101241,2023-08-21,Reminder Sent
C101241,2023-09-04,Second Reminder
C101241,2023-09-11,Arrangement Agreed
C101241,2023-10-31,Arrangement Broken
C101241,2025-04-21,Reminder Sent
C101241,2025-05-05,Second Reminder
C101242,2022-07-21,Reminder Sent
C101242,2022-08-21,Reminder Sent
C101242,2022-09-04,Second Reminder
C101242,2022-09-11,Arrangement Agreed
C101242,2023-07-21,Reminder Sent
C101242,2023-08-04,Second Reminder
C101242,2025-11-21,Reminder Sent
C101242,2026-01-21,Reminder Sent
C101243,2022-12-21,Reminder Sent
C101243,2023-01-04,Second Reminder
C101243,2023-07-21,Reminder Sent
C101243,2023-08-04,Second Reminder
C101243,2024-02-21,Reminder Sent
C101243,2024-03-06,Second Reminder
C101243,2024-03-21,Reminder Sent
C101243,2024-04-04,Second Reminder
C101243,2024-04-11,Arrangement Agreed
C101243,2025-05-21,Reminder Sent
C101243,2025-06-04,Second Reminder
C101244,2022-06-21,Reminder Sent
C101244,2022-07-05,Second Reminder
C101244,2023-02-21,Reminder Sent
C101244,2023-03-07,Second Reminder
C101244,2023-05-21,Reminder Sent
C101244,2025-05-21,Reminder Sent
C101245,2022-10-21,Reminder Sent
C101245,2022-11-04,Second Reminder
C101245,2025-03-21,Reminder Sent
C101245,2025-04-04,Second Reminder
C101246,2022-04-21,Reminder Sent
C101246,2022-05-05,Second Reminder
C101246,2022-08-21,Reminder Sent
C101246,2022-11-21,Reminder Sent
C101246,2022-12-05,Second Reminder
C101246,2023-05-21,Reminder Sent
C101246,2023-06-21,Reminder Sent
C101246,2024-01-21,Reminder Sent
C101246,2024-02-04,Second Reminder
C101246,2024-02-11,Arrangement Agreed
C101246,2024-04-21,Reminder Sent
C101246,2024-07-21,Reminder Sent
C101246,2024-08-04,Second Reminder
C101246,2024-09-21,Reminder Sent
C101246,2024-10-21,Reminder Sent
C101246,2024-11-04,Second Reminder
C101246,2024-11-11,Arrangement Agreed
C101246,2025-01-21,Reminder Sent
C101246,2025-02-04,Second Reminder
C101246,2025-02-11,Arrangement Agreed
C101246,2025-03-05,Arrangement Broken
C101247,2022-07-21,Reminder Sent
C101247,2022-08-04,Second Reminder
C101247,2023-04-21,Reminder Sent
C101247,2023-05-05,Second Reminder
C101247,2023-06-21,Reminder Sent
C101247,2025-04-21,Reminder Sent
C101247,2025-05-05,Second Reminder
C101247,2025-12-21,Reminder Sent
C101247,2026-01-04,Second Reminder
C101247,2026-01-11,Arrangement Agreed
C101248,2023-04-21,Reminder Sent
C101248,2023-05-05,Second Reminder
C101248,2024-01-21,Reminder Sent
C101248,2024-02-04,Second Reminder
C101248,2024-07-21,Reminder Sent
C101248,2024-10-21,Reminder Sent
C101249,2022-05-21,Reminder Sent
C101249,2022-06-04,Second Reminder
C101249,2022-06-11,Arrangement Agreed
C101249,2022-08-09,Arrangement Broken
C101249,2023-04-21,Reminder Sent
C101249,2023-05-05,Second Reminder
C101249,2023-08-21,Reminder Sent
C101249,2023-09-04,Second Reminder
C101249,2023-09-11,Arrangement Agreed
C101249,2023-10-21,Reminder Sent
C101249,2024-03-21,Reminder Sent
C101249,2024-04-04,Second Reminder
C101249,2024-04-11,Arrangement Agreed
C101249,2024-05-21,Reminder Sent
C101249,2024-12-21,Reminder Sent
C101249,2025-01-04,Second Reminder
C101249,2025-03-21,Reminder Sent
C101249,2025-05-21,Reminder Sent
C101249,2025-06-04,Second Reminder
C101249,2025-06-11,Arrangement Agreed
C101250,2022-06-21,Reminder Sent
C101250,2022-07-05,Second Reminder
C101250,2024-02-21,Reminder Sent
C101250,2024-03-06,Second Reminder
C101250,2024-07-21,Reminder Sent
C101250,2024-08-04,Second Reminder
C101250,2025-10-21,Reminder Sent
C101250,2025-11-04,Second Reminder
C101250,2025-11-11,Arrangement Agreed
C101250,2025-12-19,Arrangement Broken
C101251,2022-02-21,Reminder Sent
C101251,2022-03-07,Second Reminder
C101251,2024-08-21,Reminder Sent
C101251,2025-03-21,Reminder Sent
C101251,2025-04-04,Second Reminder
C101251,2025-06-21,Reminder Sent
C101251,2025-07-05,Second Reminder
C101251,2025-07-12,Arrangement Agreed
C101251,2025-08-21,Arrangement Broken
C101252,2023-03-21,Reminder Sent
C101252,2023-04-04,Second Reminder
C101252,2023-04-11,Arrangement Agreed
C101252,2023-07-21,Reminder Sent
C101252,2023-08-04,Second Reminder
C101252,2023-08-11,Arrangement Agreed
C101252,2023-12-21,Reminder Sent
C101252,2024-01-04,Second Reminder
C101253,2022-07-21,Reminder Sent
C101253,2022-08-04,Second Reminder
C101253,2022-08-11,Arrangement Agreed
C101253,2022-10-21,Reminder Sent
C101253,2022-12-21,Reminder Sent
C101253,2023-01-04,Second Reminder
C101253,2023-04-21,Reminder Sent
C101253,2023-05-05,Second Reminder
C101253,2024-04-21,Reminder Sent
C101253,2024-05-05,Second Reminder
C101253,2024-05-12,Arrangement Agreed
C101253,2024-06-30,Arrangement Broken
C101253,2024-11-21,Reminder Sent
C101253,2024-12-05,Second Reminder
C101254,2025-01-21,Reminder Sent
C101254,2025-02-04,Second Reminder
C101255,2023-07-21,Reminder Sent
C101256,2022-06-21,Reminder Sent
C101256,2024-04-21,Reminder Sent
C101256,2024-05-05,Second Reminder
C101256,2024-05-21,Reminder Sent
C101256,2024-06-04,Second Reminder
C101256,2025-06-21,Reminder Sent
C101256,2025-12-21,Reminder Sent
C101256,2026-01-04,Second Reminder
C101256,2026-01-11,Arrangement Agreed
C101256,2026-01-21,Reminder Sent
C101256,2026-02-04,Second Reminder
C101256,2026-02-11,Arrangement Agreed
C101257,2023-06-21,Reminder Sent
C101257,2023-07-05,Second Reminder
C101257,2023-09-21,Reminder Sent
C101257,2023-10-05,Second Reminder
C101257,2024-02-21,Reminder Sent
C101257,2024-07-21,Reminder Sent
C101257,2024-08-04,Second Reminder
C101258,2022-02-21,Reminder Sent
C101258,2022-03-07,Second Reminder
C101258,2022-03-14,Arrangement Agreed
C101258,2025-06-21,Reminder Sent
C101258,2025-07-05,Second Reminder
C101259,2022-02-21,Reminder Sent
C101259,2022-03-21,Reminder Sent
C101259,2023-04-21,Reminder Sent
C101259,2024-07-21,Reminder Sent
C101259,2024-10-21,Reminder Sent
C101259,2024-11-04,Second Reminder
C101260,2025-01-21,Reminder Sent
C101260,2025-02-04,Second Reminder
C101260,2025-06-21,Reminder Sent
C101260,2025-07-05,Second Reminder
C101260,2025-10-21,Reminder Sent
C101260,2025-11-04,Second Reminder
C101260,2025-11-11,Arrangement Agreed
C101261,2023-12-21,Reminder Sent
C101261,2024-03-21,Reminder Sent
C101261,2024-04-04,Second Reminder
C101261,2024-10-21,Reminder Sent
C101261,2024-11-04,Second Reminder
C101261,2024-11-11,Arrangement Agreed
C101261,2024-12-02,Arrangement Broken
C101261,2025-07-21,Reminder Sent
C101262,2022-03-21,Reminder Sent
C101262,2022-04-04,Second Reminder
C101262,2023-10-21,Reminder Sent
C101262,2023-11-04,Second Reminder
C101262,2025-04-21,Reminder Sent
C101262,2025-05-05,Second Reminder
C101262,2025-08-21,Reminder Sent
C101262,2025-09-04,Second Reminder
C101263,2022-02-21,Reminder Sent
C101263,2023-03-21,Reminder Sent
C101263,2023-04-04,Second Reminder
C101263,2024-03-21,Reminder Sent
C101263,2024-04-04,Second Reminder
C101263,2024-04-11,Arrangement Agreed
C101263,2025-12-21,Reminder Sent
C101263,2026-01-04,Second Reminder
C101264,2022-06-21,Reminder Sent
C101264,2022-07-05,Second Reminder
C101264,2022-07-21,Reminder Sent
C101264,2022-08-04,Second Reminder
C101264,2023-06-21,Reminder Sent
C101264,2023-07-05,Second Reminder
C101264,2023-07-12,Arrangement Agreed
C101264,2023-08-22,Arrangement Broken
C101264,2023-09-21,Reminder Sent
C101264,2024-02-21,Reminder Sent
C101264,2024-03-06,Second Reminder
C101264,2025-11-21,Reminder Sent
C101264,2025-12-05,Second Reminder
C101264,2025-12-12,Arrangement Agreed
C101264,2026-01-06,Arrangement Broken
C101265,2022-02-21,Reminder Sent
C101265,2022-08-21,Reminder Sent
C101265,2022-09-04,Second Reminder
C101265,2024-01-21,Reminder Sent
C101265,2024-02-04,Second Reminder
C101265,2024-02-11,Arrangement Agreed
C101266,2022-08-21,Reminder Sent
C101266,2023-02-21,Reminder Sent
C101266,2023-03-07,Second Reminder
C101266,2023-03-14,Arrangement Agreed
C101266,2023-04-14,Arrangement Broken
C101267,2023-01-21,Reminder Sent
C101267,2023-02-04,Second Reminder
C101267,2025-04-21,Reminder Sent
C101268,2022-10-21,Reminder Sent
C101268,2022-11-04,Second Reminder
C101268,2022-11-11,Arrangement Agreed
C101268,2024-12-21,Reminder Sent
C101268,2025-01-04,Second Reminder
C101268,2025-03-21,Reminder Sent
C101268,2025-04-04,Second Reminder
C101269,2024-01-21,Reminder Sent
C101269,2024-02-04,Second Reminder
C101269,2024-05-21,Reminder Sent
C101269,2024-06-04,Second Reminder
C101269,2025-07-21,Reminder Sent
C101269,2025-08-04,Second Reminder
C101269,2025-09-21,Reminder Sent
C101269,2025-10-05,Second Reminder
C101270,2023-02-21,Reminder Sent
C101270,2023-03-07,Second Reminder
C101270,2023-07-21,Reminder Sent
C101270,2023-08-04,Second Reminder
C101270,2023-10-21,Reminder Sent
C101270,2023-11-04,Second Reminder
C101270,2024-02-21,Reminder Sent
C101270,2024-11-21,Reminder Sent
C101270,2024-12-05,Second Reminder
C101270,2024-12-12,Arrangement Agreed
C101270,2025-03-21,Reminder Sent
C101270,2025-04-04,Second Reminder
C101270,2025-04-11,Arrangement Agreed
C101270,2025-10-21,Reminder Sent
C101270,2025-11-04,Second Reminder
C101270,2026-01-21,Reminder Sent
C101270,2026-02-04,Second Reminder
C101271,2022-10-21,Reminder Sent
C101271,2022-11-04,Second Reminder
C101271,2022-11-11,Arrangement Agreed
C101271,2023-10-21,Reminder Sent
C101271,2023-11-04,Second Reminder
C101271,2024-01-21,Reminder Sent
C101271,2024-02-04,Second Reminder
C101272,2022-12-21,Reminder Sent
C101272,2023-01-04,Second Reminder
C101273,2022-11-21,Reminder Sent
C101273,2022-12-05,Second Reminder
C101273,2022-12-12,Arrangement Agreed
C101273,2023-03-21,Reminder Sent
C101273,2023-08-21,Reminder Sent
C101273,2023-09-04,Second Reminder
C101273,2024-10-21,Reminder Sent
C101273,2024-11-04,Second Reminder
C101273,2024-11-11,Arrangement Agreed
C101273,2025-05-21,Reminder Sent
C101273,2025-08-21,Reminder Sent
C101274,2024-05-21,Reminder Sent
C101274,2024-06-04,Second Reminder
C101274,2024-06-11,Arrangement Agreed
C101274,2024-08-21,Reminder Sent
C101274,2024-09-04,Second Reminder
C101274,2024-09-11,Arrangement Agreed
C101274,2025-06-21,Reminder Sent
C101274,2025-07-05,Second Reminder
C101274,2025-07-12,Arrangement Agreed
C101274,2025-08-19,Arrangement Broken
C101274,2025-12-21,Reminder Sent
C101275,2023-12-21,Reminder Sent
C101275,2024-01-04,Second Reminder
C101275,2024-01-11,Arrangement Agreed
